"target_piece","loc_removed","remove_value","file_removed","rank_removed"
"B","e2",555,5,2
"B","e2",549,5,2
"B","e2",794,5,2
"B","e2",576,5,2
"B","e2",578,5,2
"B","e2",517,5,2
"B","e2",431,5,2
"B","e2",551,5,2
"B","f3",624,6,3
"B","f3",505,6,3
"B","f3",563,6,3
"B","f3",600,6,3
"B","f3",540,6,3
"B","f3",553,6,3
"B","f3",524,6,3
"B","f3",547,6,3
"B","f3",545,6,3
"B","f3",499,6,3
"B","f3",529,6,3
"B","f3",516,6,3
"B","f3",498,6,3
"B","f3",521,6,3
"B","f3",345,6,3
"B","f3",486,6,3
"B","f3",505,6,3
"B","f3",502,6,3
"B","f3",630,6,3
"B","f3",524,6,3
"B","f3",666,6,3
"B","f3",654,6,3
"B","f3",729,6,3
"B","f3",730,6,3
"B","f3",680,6,3
"B","f3",762,6,3
"B","f3",775,6,3
"B","f3",609,6,3
"B","f3",548,6,3
"B","f3",584,6,3
"B","e5",393,5,5
"B","e5",427,5,5
"B","e5",315,5,5
"B","e5",438,5,5
"B","e5",447,5,5
"B","e5",426,5,5
"B","c1",585,3,1
"B","c1",583,3,1
"B","c1",520,3,1
"B","c1",538,3,1
"B","b5",542,2,5
"B","b5",602,2,5
"B","b5",584,2,5
"B","b5",580,2,5
"B","b5",565,2,5
"B","b5",542,2,5
"B","b5",678,2,5
"B","b5",589,2,5
"B","b5",575,2,5
"B","b5",577,2,5
"B","b5",545,2,5
"B","b5",560,2,5
"B","b5",539,2,5
"B","b5",545,2,5
"B","b5",523,2,5
"B","b5",518,2,5
"B","b5",580,2,5
"B","b5",523,2,5
"B","c4",631,3,4
"B","c4",805,3,4
"B","c4",721,3,4
"B","c4",685,3,4
"B","c4",623,3,4
"B","c4",646,3,4
"B","c4",439,3,4
"B","c4",407,3,4
"B","c4",812,3,4
"B","c4",374,3,4
"B","c4",422,3,4
"B","c4",424,3,4
"B","d5",421,4,5
"B","d5",473,4,5
"B","d5",437,4,5
"B","d5",375,4,5
"B","c6",337,3,6
"B","c6",315,3,6
"B","c6",70,3,6
"B","c6",388,3,6
"B","c6",445,3,6
"B","c6",472,3,6
"B","c6",308,3,6
"B","c6",331,3,6
"B","a4",347,1,4
"B","a4",346,1,4
"B","a4",320,1,4
"B","a4",301,1,4
"B","a4",331,1,4
"B","a4",340,1,4
"B","a4",210,1,4
"B","a4",320,1,4
"B","b3",192,2,3
"B","d2",411,4,2
"B","d2",367,4,2
"B","d2",409,4,2
"B","d2",396,4,2
"B","d2",494,4,2
"B","d2",489,4,2
"B","d2",406,4,2
"B","d2",392,4,2
"B","d2",282,4,2
"B","g5",388,7,5
"B","g5",345,7,5
"B","g5",338,7,5
"B","g5",361,7,5
"B","g5",475,7,5
"B","g5",535,7,5
"B","g5",518,7,5
"B","g5",502,7,5
"B","g5",528,7,5
"B","g5",505,7,5
"B","g5",740,7,5
"B","g5",639,7,5
"B","g5",682,7,5
"B","g5",472,7,5
"B","g5",384,7,5
"B","g5",323,7,5
"B","g5",244,7,5
"B","g5",421,7,5
"B","c1",513,3,1
"B","c1",545,3,1
"B","c1",521,3,1
"B","c1",552,3,1
"B","c1",562,3,1
"B","c1",606,3,1
"B","c1",592,3,1
"B","c1",1094,3,1
"B","c1",606,3,1
"B","c1",701,3,1
"B","c1",613,3,1
"B","c1",576,3,1
"B","c1",511,3,1
"B","c1",523,3,1
"B","c1",808,3,1
"B","c1",723,3,1
"B","c1",518,3,1
"B","c1",549,3,1
"B","b2",482,2,2
"B","b2",491,2,2
"B","b2",562,2,2
"B","b2",500,2,2
"B","b2",518,2,2
"B","b2",477,2,2
"B","b2",577,2,2
"B","b2",465,2,2
"B","b2",500,2,2
"B","b2",583,2,2
"B","b2",541,2,2
"B","b2",567,2,2
"B","b2",526,2,2
"B","b2",547,2,2
"B","b2",519,2,2
"B","b2",581,2,2
"B","b2",512,2,2
"B","b2",511,2,2
"B","b2",508,2,2
"B","b2",505,2,2
"B","a1",508,1,1
"B","a1",489,1,1
"B","a1",455,1,1
"B","a1",454,1,1
"B","a1",490,1,1
"B","a1",458,1,1
"B","a1",461,1,1
"B","a1",478,1,1
"B","b1",448,2,1
"B","b1",392,2,1
"B","b1",443,2,1
"B","b1",368,2,1
"B","b1",323,2,1
"B","b1",386,2,1
"B","b4",830,2,4
"B","b4",880,2,4
"B","f8",434,6,8
"B","c1",585,3,1
"B","c1",624,3,1
"B","c1",567,3,1
"B","c1",597,3,1
"B","c1",610,3,1
"B","c1",571,3,1
"B","c4",568,3,4
"B","c4",558,3,4
"B","c4",529,3,4
"B","c4",541,3,4
"B","c4",460,3,4
"B","c4",619,3,4
"B","c4",658,3,4
"B","c4",616,3,4
"B","c4",536,3,4
"B","c4",592,3,4
"B","c4",569,3,4
"B","c4",560,3,4
"B","c4",531,3,4
"B","c4",525,3,4
"B","c4",592,3,4
"B","c4",484,3,4
"B","c4",421,3,4
"B","c4",380,3,4
"B","c4",454,3,4
"B","c4",520,3,4
"B","d3",601,4,3
"B","d3",666,4,3
"B","d3",542,4,3
"B","d3",610,4,3
"B","e4",578,5,4
"B","e4",663,5,4
"B","e4",472,5,4
"B","e4",476,5,4
"B","b7",30,2,7
"B","b7",23,2,7
"B","b7",36,2,7
"B","f4",330,6,4
"B","f4",362,6,4
"B","f4",365,6,4
"B","f4",323,6,4
"B","f4",350,6,4
"B","f4",351,6,4
"B","f4",283,6,4
"B","f4",300,6,4
"B","f4",328,6,4
"B","f4",342,6,4
"B","f4",331,6,4
"B","f4",339,6,4
"B","f4",292,6,4
"B","h6",292,8,6
"B","h6",273,8,6
"B","h6",289,8,6
"B","h6",248,8,6
"B","h6",155,8,6
"B","h6",268,8,6
"B","h6",310,8,6
"B","h6",276,8,6
"B","f4",368,6,4
"B","f4",336,6,4
"B","g3",319,7,3
"B","g3",350,7,3
"B","g3",454,7,3
"B","g3",346,7,3
"B","g3",357,7,3
"B","g3",647,7,3
"B","g3",981,7,3
"B","c1",585,3,1
"B","c1",545,3,1
"B","c1",552,3,1
"B","c1",549,3,1
"B","c1",517,3,1
"B","c1",526,3,1
"B","c1",515,3,1
"B","c1",504,3,1
"B","c1",512,3,1
"B","c1",522,3,1
"B","c1",539,3,1
"B","c1",544,3,1
"B","c1",566,3,1
"B","c1",576,3,1
"B","c1",555,3,1
"B","c1",576,3,1
"B","b2",599,2,2
"B","b2",568,2,2
"B","b2",602,2,2
"B","b2",604,2,2
"B","b2",593,2,2
"B","b2",576,2,2
"B","b2",594,2,2
"B","b2",579,2,2
"B","b2",553,2,2
"B","b2",624,2,2
"B","b2",596,2,2
"B","b2",616,2,2
"B","b2",646,2,2
"B","b2",634,2,2
"B","b2",556,2,2
"B","b2",596,2,2
"B","b2",542,2,2
"B","b2",542,2,2
"B","b2",560,2,2
"B","b2",632,2,2
"B","b2",595,2,2
"B","b2",623,2,2
"B","b2",598,2,2
"B","b2",617,2,2
"B","b2",620,2,2
"B","b2",617,2,2
"B","b2",581,2,2
"B","b2",599,2,2
"B","a3",696,1,3
"B","a3",695,1,3
"B","a3",759,1,3
"B","a3",212,1,3
"B","a3",237,1,3
"B","a3",290,1,3
"B","b2",720,2,2
"B","b2",599,2,2
"B","c3",579,3,3
"B","c3",623,3,3
"B","c3",551,3,3
"B","c3",598,3,3
"B","b2",579,2,2
"B","b2",584,2,2
"B","a3",611,1,3
"B","a3",716,1,3
"B","a3",598,1,3
"B","a3",697,1,3
"B","a3",798,1,3
"B","a3",854,1,3
"B","a3",622,1,3
"B","a3",646,1,3
"B","a8",54,1,8
"B","a3",767,1,3
"B","d6",601,4,6
"B","d6",620,4,6
"B","d6",834,4,6
"B","d6",768,4,6
"B","d6",653,4,6
"B","d6",630,4,6
"B","e7",3,5,7
"B","c1",585,3,1
"B","c1",545,3,1
"B","c1",552,3,1
"B","c1",549,3,1
"B","c1",561,3,1
"B","c1",522,3,1
"B","c1",488,3,1
"B","c1",594,3,1
"B","c1",498,3,1
"B","c1",494,3,1
"B","c1",440,3,1
"B","c1",491,3,1
"B","c1",507,3,1
"B","c1",581,3,1
"B","c1",439,3,1
"B","c1",597,3,1
"B","c1",597,3,1
"B","c1",737,3,1
"B","c1",735,3,1
"B","c1",714,3,1
"B","c1",637,3,1
"B","c1",545,3,1
"B","c1",546,3,1
"B","c1",513,3,1
"B","f4",608,6,4
"B","f4",469,6,4
"B","g5",494,7,5
"B","g5",646,7,5
"B","f6",522,6,6
"B","g2",591,7,2
"B","g2",539,7,2
"B","g2",536,7,2
"B","d5",172,4,5
"B","d5",614,4,5
"B","d5",579,4,5
"B","d5",154,4,5
"B","d5",468,4,5
"B","c1",513,3,1
"B","c1",545,3,1
"B","c1",522,3,1
"B","c1",512,3,1
"B","c1",528,3,1
"B","c1",493,3,1
"B","c1",537,3,1
"B","c1",502,3,1
"B","f1",459,6,1
"B","f1",469,6,1
"B","f4",530,6,4
"B","f4",559,6,4
"B","f4",534,6,4
"B","f4",560,6,4
"B","f4",464,6,4
"B","f4",467,6,4
"B","f4",503,6,4
"B","f4",521,6,4
"B","e2",460,5,2
"B","e2",487,5,2
"B","e2",410,5,2
"B","e2",543,5,2
"B","e2",510,5,2
"B","e2",449,5,2
"B","e2",490,5,2
"B","e2",455,5,2
"B","e2",512,5,2
"B","e2",532,5,2
"B","e2",610,5,2
"B","e2",595,5,2
"B","e2",633,5,2
"B","e2",675,5,2
"B","f3",731,6,3
"B","f3",677,6,3
"B","f3",619,6,3
"B","f3",922,6,3
"B","f3",569,6,3
"B","f3",622,6,3
"B","f3",604,6,3
"B","f3",578,6,3
"B","f3",569,6,3
"B","f3",593,6,3
"B","g2",563,7,2
"B","g2",572,7,2
"B","g2",569,7,2
"B","g2",493,7,2
"B","g2",565,7,2
"B","g2",607,7,2
"B","h3",602,8,3
"B","h3",539,8,3
"B","g2",571,7,2
"B","g2",562,7,2
"B","g2",548,7,2
"B","g2",521,7,2
"B","g2",539,7,2
"B","g2",566,7,2
"B","g2",544,7,2
"B","g2",614,7,2
"B","g2",482,7,2
"B","g2",510,7,2
"B","g2",439,7,2
"B","g2",426,7,2
"B","g2",410,7,2
"B","g2",454,7,2
"B","g2",404,7,2
"B","g2",449,7,2
"B","g2",536,7,2
"B","g2",462,7,2
"B","g2",458,7,2
"B","g2",447,7,2
"B","g2",444,7,2
"B","g2",438,7,2
"B","g2",374,7,2
"B","g2",400,7,2
"B","g2",436,7,2
"B","g2",438,7,2
"B","g2",538,7,2
"B","g2",550,7,2
"B","g2",514,7,2
"B","g2",531,7,2
"B","g2",585,7,2
"B","g2",508,7,2
"B","g2",541,7,2
"B","g2",500,7,2
"B","g2",155,7,2
"B","g2",300,7,2
"B","g2",423,7,2
"B","g2",447,7,2
"B","g2",427,7,2
"B","g2",485,7,2
"B","g2",499,7,2
"B","g2",500,7,2
"B","g2",535,7,2
"B","g2",578,7,2
"B","f3",583,6,3
"B","f3",604,6,3
"B","h5",23,8,5
"B","h5",513,8,5
"B","f7",9,6,7
"B","c1",585,3,1
"B","c1",545,3,1
"B","c1",510,3,1
"B","c1",537,3,1
"B","c1",495,3,1
"B","c1",477,3,1
"B","c1",512,3,1
"B","c1",565,3,1
"B","c1",540,3,1
"B","c1",585,3,1
"B","c1",553,3,1
"B","c1",494,3,1
"B","c1",574,3,1
"B","c1",589,3,1
"B","c1",541,3,1
"B","c1",538,3,1
"B","c1",134,3,1
"B","c1",570,3,1
"B","c1",503,3,1
"B","c1",679,3,1
"B","f4",579,6,4
"B","f4",725,6,4
"B","f4",529,6,4
"B","f4",529,6,4
"B","f4",600,6,4
"B","f4",515,6,4
"B","f4",424,6,4
"B","f4",551,6,4
"B","f4",494,6,4
"B","g2",499,7,2
"B","g2",608,7,2
"B","g2",584,7,2
"B","g2",538,7,2
"B","g2",553,7,2
"B","g2",514,7,2
"B","g2",582,7,2
"B","g2",603,7,2
"B","g2",640,7,2
"B","g2",557,7,2
"B","g2",661,7,2
"B","g2",1195,7,2
"B","g2",498,7,2
"B","g2",599,7,2
"B","g2",507,7,2
"B","g2",537,7,2
"B","g2",487,7,2
"B","g2",521,7,2
"B","g2",501,7,2
"B","g2",448,7,2
"B","c1",513,3,1
"B","c1",545,3,1
"B","c1",535,3,1
"B","c1",607,3,1
"B","c1",617,3,1
"B","c1",549,3,1
"B","c1",603,3,1
"B","c1",571,3,1
"B","c1",606,3,1
"B","c1",612,3,1
"B","c1",650,3,1
"B","c1",632,3,1
"B","c1",625,3,1
"B","c1",545,3,1
"B","c1",640,3,1
"B","c1",545,3,1
"B","c1",499,3,1
"B","c1",482,3,1
"B","c1",671,3,1
"B","c1",729,3,1
"B","c1",731,3,1
"B","c1",704,3,1
"B","e2",641,5,2
"B","e2",639,5,2
"B","e2",501,5,2
"B","e2",614,5,2
"B","e2",541,5,2
"B","e2",372,5,2
"B","e2",504,5,2
"B","e2",481,5,2
"B","e2",1049,5,2
"B","e2",579,5,2
"B","f4",424,6,4
"B","f4",584,6,4
"B","f4",494,6,4
"B","f4",584,6,4
"B","f4",605,6,4
"B","f4",654,6,4
"B","f4",549,6,4
"B","f4",591,6,4
"B","f4",539,6,4
"B","f4",537,6,4
"B","f4",640,6,4
"B","f4",578,6,4
"B","f4",510,6,4
"B","f4",506,6,4
"B","b7",510,2,7
"B","b7",506,2,7
"B","b7",494,2,7
"B","b7",554,2,7
"B","b7",579,2,7
"B","b7",287,2,7
"B","a6",358,1,6
"B","a6",510,1,6
"B","a6",188,1,6
"B","a6",436,1,6
"B","a6",420,1,6
"B","a6",519,1,6
"B","c8",582,3,8
"B","c8",567,3,8
"B","c8",518,3,8
"B","c8",577,3,8
"B","c8",495,3,8
"B","c8",421,3,8
"B","c8",408,3,8
"B","c8",542,3,8
"B","c8",435,3,8
"B","c8",420,3,8
"B","c8",466,3,8
"B","c8",608,3,8
"B","a6",654,1,6
"B","a6",569,1,6
"B","a6",640,1,6
"B","a6",590,1,6
"B","a6",631,1,6
"B","a6",648,1,6
"B","c4",507,3,4
"B","c4",612,3,4
"B","b5",436,2,5
"B","b5",270,2,5
"B","b5",208,2,5
"B","a1",23,1,1
"B","c1",513,3,1
"B","c1",534,3,1
"B","c1",514,3,1
"B","c1",521,3,1
"B","c1",501,3,1
"B","c1",492,3,1
"B","f4",506,6,4
"B","f4",575,6,4
"B","f4",577,6,4
"B","f4",569,6,4
"B","f4",525,6,4
"B","f4",592,6,4
"B","f4",477,6,4
"B","f4",420,6,4
"B","f4",465,6,4
"B","f4",489,6,4
"B","f4",439,6,4
"B","f4",513,6,4
"B","e2",613,5,2
"B","e2",539,5,2
"B","e2",523,5,2
"B","e2",540,5,2
"B","d1",470,4,1
"B","d1",537,4,1
"B","c2",503,3,2
"B","c2",586,3,2
"B","c2",550,3,2
"B","c2",638,3,2
"B","c2",598,3,2
"B","c2",644,3,2
"B","c2",678,3,2
"B","c2",693,3,2
"B","e4",591,5,4
"B","f4",538,6,4
"B","f4",568,6,4
"B","f4",556,6,4
"B","f4",476,6,4
"B","f4",505,6,4
"B","f4",483,6,4
"B","f4",518,6,4
"B","f4",602,6,4
"B","f4",619,6,4
"B","f4",417,6,4
"B","f4",474,6,4
"B","f4",487,6,4
"B","f4",513,6,4
"B","f4",439,6,4
"B","f4",466,6,4
"B","f4",659,6,4
"B","f4",470,6,4
"B","f4",500,6,4
"B","f4",497,6,4
"B","f4",456,6,4
"B","f4",507,6,4
"B","f4",505,6,4
"B","f4",490,6,4
"B","f4",478,6,4
"B","f4",555,6,4
"B","f4",547,6,4
"B","f4",533,6,4
"B","f4",544,6,4
"B","f4",510,6,4
"B","f4",455,6,4
"B","f4",547,6,4
"B","f4",523,6,4
"B","f4",561,6,4
"B","f4",584,6,4
"B","f4",562,6,4
"B","f4",499,6,4
"B","f4",510,6,4
"B","f4",533,6,4
"B","f4",556,6,4
"B","e5",837,5,5
"B","c1",585,3,1
"B","c1",661,3,1
"B","c1",599,3,1
"B","c1",529,3,1
"B","c1",517,3,1
"B","c1",525,3,1
"B","f1",478,6,1
"B","f1",475,6,1
"B","f1",552,6,1
"B","f1",506,6,1
"B","f1",501,6,1
"B","f1",482,6,1
"B","c4",549,3,4
"B","c4",539,3,4
"B","b3",495,2,3
"B","b3",608,2,3
"B","b3",563,2,3
"B","b3",596,2,3
"B","b3",546,2,3
"B","b3",670,2,3
"B","b3",628,2,3
"B","b3",661,2,3
"B","b3",615,2,3
"B","b3",842,2,3
"B","b3",561,2,3
"B","b3",994,2,3
"B","b3",1258,2,3
"B","b3",873,2,3
"B","b3",1002,2,3
"B","b3",777,2,3
"B","b3",598,2,3
"B","b3",717,2,3
"B","b3",614,2,3
"B","b3",838,2,3
"B","b3",778,2,3
"B","b3",617,2,3
"B","b3",660,2,3
"B","b3",413,2,3
"B","b3",927,2,3
"B","b3",533,2,3
"B","b3",478,2,3
"B","b3",517,2,3
"B","b3",484,2,3
"B","b3",593,2,3
"B","b3",201,2,3
"B","b3",63,2,3
"B","d5",34,4,5
"B","c1",513,3,1
"B","c1",568,3,1
"B","c1",548,3,1
"B","c1",615,3,1
"B","c1",604,3,1
"B","c1",579,3,1
"B","c1",553,3,1
"B","c1",537,3,1
"B","c1",610,3,1
"B","c1",599,3,1
"B","c1",552,3,1
"B","c1",512,3,1
"B","c1",528,3,1
"B","c1",643,3,1
"B","c1",538,3,1
"B","c1",534,3,1
"B","c1",485,3,1
"B","c1",531,3,1
"B","c1",462,3,1
"B","c1",514,3,1
"B","c1",568,3,1
"B","c1",566,3,1
"B","g5",536,7,5
"B","g5",334,7,5
"B","g5",228,7,5
"B","g2",732,7,2
"B","g2",698,7,2
"B","g2",556,7,2
"B","g2",591,7,2
"B","g2",581,7,2
"B","g2",623,7,2
"B","g2",576,7,2
"B","g2",591,7,2
"B","g2",625,7,2
"B","g2",648,7,2
"B","g2",586,7,2
"B","e4",560,5,4
"B","c1",585,3,1
"B","c1",545,3,1
"B","c1",552,3,1
"B","c1",591,3,1
"B","c1",586,3,1
"B","c1",570,3,1
"B","c1",576,3,1
"B","c1",594,3,1
"B","c1",532,3,1
"B","c1",553,3,1
"B","c1",529,3,1
"B","c1",588,3,1
"B","f1",411,6,1
"B","f1",514,6,1
"B","g5",526,7,5
"B","g5",507,7,5
"B","g5",501,7,5
"B","g5",523,7,5
"B","g5",462,7,5
"B","g5",506,7,5
"B","g5",502,7,5
"B","g5",510,7,5
"B","g5",494,7,5
"B","g5",456,7,5
"B","g5",489,7,5
"B","g5",501,7,5
"B","g5",526,7,5
"B","g5",529,7,5
"B","g5",562,7,5
"B","g5",466,7,5
"B","f4",584,6,4
"B","f4",585,6,4
"B","f4",581,6,4
"B","f4",410,6,4
"B","f4",460,6,4
"B","f4",486,6,4
"B","f4",443,6,4
"B","f4",463,6,4
"B","d6",603,4,6
"B","g2",537,7,2
"B","g2",616,7,2
"B","g2",498,7,2
"B","g2",657,7,2
"B","c1",513,3,1
"B","c1",534,3,1
"B","f1",526,6,1
"B","f1",504,6,1
"B","f1",538,6,1
"B","f1",599,6,1
"B","f1",663,6,1
"B","f1",653,6,1
"B","f1",567,6,1
"B","f1",662,6,1
"B","f1",613,6,1
"B","f1",559,6,1
"B","f1",856,6,1
"B","f1",653,6,1
"B","f1",1190,6,1
"B","f1",516,6,1
"B","f1",580,6,1
"B","f1",553,6,1
"B","f1",573,6,1
"B","f1",539,6,1
"B","f1",537,6,1
"B","f1",693,6,1
"B","f1",730,6,1
"B","f1",572,6,1
"B","f1",507,6,1
"B","f1",568,6,1
"B","f1",625,6,1
"B","f1",521,6,1
"B","f1",590,6,1
"B","f1",521,6,1
"B","f1",537,6,1
"B","f1",442,6,1
"B","f1",559,6,1
"B","f1",513,6,1
"B","b5",521,2,5
"B","b5",461,2,5
"B","b5",454,2,5
"B","b5",441,2,5
"B","d7",663,4,7
"B","d7",474,4,7
"B","e6",124,5,6
"B","c1",499,3,1
"B","c1",564,3,1
"B","c1",594,3,1
"B","c1",550,3,1
"B","c1",494,3,1
"B","c1",545,3,1
"B","c1",525,3,1
"B","c1",537,3,1
"B","c1",500,3,1
"B","c1",570,3,1
"B","c1",516,3,1
"B","c1",516,3,1
"B","c1",516,3,1
"B","c1",583,3,1
"B","c1",537,3,1
"B","c1",596,3,1
"B","c1",590,3,1
"B","c1",601,3,1
"B","c1",604,3,1
"B","c1",621,3,1
"B","c1",583,3,1
"B","c1",572,3,1
"B","c1",569,3,1
"B","c1",607,3,1
"B","e3",619,5,3
"B","e3",714,5,3
"B","e3",573,5,3
"B","e3",590,5,3
"B","e3",645,5,3
"B","e3",655,5,3
"B","e3",622,5,3
"B","e3",614,5,3
"B","e3",645,5,3
"B","e3",516,5,3
"B","e3",574,5,3
"B","e3",605,5,3
"B","e3",538,5,3
"B","e3",529,5,3
"B","e3",550,5,3
"B","e3",600,5,3
"B","d4",221,4,4
"B","g2",716,7,2
"B","g2",699,7,2
"B","g2",592,7,2
"B","g2",1461,7,2
"B","c1",513,3,1
"B","c1",534,3,1
"B","c1",538,3,1
"B","c1",533,3,1
"B","c1",495,3,1
"B","c1",517,3,1
"B","c1",528,3,1
"B","c1",538,3,1
"B","c1",482,3,1
"B","c1",568,3,1
"B","c1",562,3,1
"B","c1",523,3,1
"B","c4",533,3,4
"B","c4",556,3,4
"B","c4",540,3,4
"B","c4",600,3,4
"B","c4",543,3,4
"B","c4",532,3,4
"B","c4",501,3,4
"B","c4",634,3,4
"B","c4",623,3,4
"B","c4",573,3,4
"B","c4",548,3,4
"B","c4",545,3,4
"B","c4",486,3,4
"B","c4",568,3,4
"B","c4",487,3,4
"B","c4",549,3,4
"B","b3",441,2,3
"B","b3",404,2,3
"B","b3",475,2,3
"B","b3",485,2,3
"B","b3",411,2,3
"B","b3",392,2,3
"B","b3",500,2,3
"B","b3",519,2,3
"B","b3",499,2,3
"B","b3",508,2,3
"B","b3",423,2,3
"B","b3",498,2,3
"B","b3",469,2,3
"B","b3",442,2,3
"B","b3",223,2,3
"B","b3",514,2,3
"B","b3",419,2,3
"B","b3",355,2,3
"B","b3",369,2,3
"B","b3",276,2,3
"B","c1",513,3,1
"B","c1",605,3,1
"B","c1",529,3,1
"B","c1",598,3,1
"B","c1",550,3,1
"B","c1",562,3,1
"B","c1",524,3,1
"B","c1",553,3,1
"B","c1",540,3,1
"B","c1",577,3,1
"B","c1",523,3,1
"B","c1",549,3,1
"B","c1",552,3,1
"B","c1",536,3,1
"B","e2",536,5,2
"B","e2",472,5,2
"B","e2",523,5,2
"B","e2",515,5,2
"B","e2",500,5,2
"B","e2",453,5,2
"B","e3",523,5,3
"B","e3",497,5,3
"B","e3",563,5,3
"B","e3",531,5,3
"B","e3",549,5,3
"B","e3",562,5,3
"B","e3",566,5,3
"B","e3",520,5,3
"B","e3",306,5,3
"B","e3",562,5,3
"B","e3",542,5,3
"B","e3",623,5,3
"B","e3",600,5,3
"B","e3",700,5,3
"B","e2",408,5,2
"B","e2",391,5,2
"B","e5",307,5,5
"B","e2",292,5,2
"B","e2",290,5,2
"B","e2",397,5,2
"B","c1",477,3,1
"B","c1",550,3,1
"B","c1",538,3,1
"B","c1",556,3,1
"B","c1",507,3,1
"B","c1",501,3,1
"B","c1",518,3,1
"B","c1",566,3,1
"B","c1",537,3,1
"B","c1",538,3,1
"B","c1",530,3,1
"B","c1",516,3,1
"B","c1",529,3,1
"B","c1",527,3,1
"B","c1",511,3,1
"B","c1",544,3,1
"B","c1",580,3,1
"B","c1",599,3,1
"B","g5",538,7,5
"B","g5",570,7,5
"B","g5",107,7,5
"B","c1",513,3,1
"B","c1",545,3,1
"B","c1",535,3,1
"B","c1",568,3,1
"B","c1",589,3,1
"B","c1",629,3,1
"B","c1",569,3,1
"B","c1",582,3,1
"B","c1",602,3,1
"B","c1",533,3,1
"B","c1",514,3,1
"B","c1",547,3,1
"B","c1",567,3,1
"B","c1",549,3,1
"B","c1",583,3,1
"B","c1",612,3,1
"B","c1",653,3,1
"B","c1",572,3,1
"B","c1",585,3,1
"B","c1",610,3,1
"B","c1",548,3,1
"B","c1",526,3,1
"B","d3",686,4,3
"B","d3",562,4,3
"B","d3",662,4,3
"B","d3",467,4,3
"B","d3",503,4,3
"B","d3",507,4,3
"B","d3",569,4,3
"B","d3",524,4,3
"B","d3",540,4,3
"B","d3",526,4,3
"B","d3",427,4,3
"B","d3",520,4,3
"B","d3",377,4,3
"B","d3",415,4,3
"B","d3",361,4,3
"B","c1",585,3,1
"B","c1",545,3,1
"B","c1",552,3,1
"B","c1",549,3,1
"B","b5",563,2,5
"B","b5",576,2,5
"B","c1",517,3,1
"B","c1",513,3,1
"B","c1",472,3,1
"B","c1",504,3,1
"B","c1",519,3,1
"B","c1",495,3,1
"B","c1",476,3,1
"B","c1",561,3,1
"B","c1",561,3,1
"B","c1",570,3,1
"B","e3",589,5,3
"B","e3",546,5,3
"B","e3",549,5,3
"B","e3",591,5,3
"B","e3",575,5,3
"B","e3",557,5,3
"B","d2",581,4,2
"B","d2",594,4,2
"B","d2",612,4,2
"B","d2",606,4,2
"B","d2",591,4,2
"B","d2",599,4,2
"B","e3",1018,5,3
"B","e3",553,5,3
"B","e3",552,5,3
"B","e3",562,5,3
"B","e3",532,5,3
"B","e3",587,5,3
"B","e3",545,5,3
"B","e3",522,5,3
"B","e3",506,5,3
"B","e3",552,5,3
"B","d2",622,4,2
"B","d2",548,4,2
"B","c3",690,3,3
"B","c3",725,3,3
"B","c3",835,3,3
"B","c1",539,3,1
"B","c1",514,3,1
"B","c1",446,3,1
"B","c1",579,3,1
"B","c1",590,3,1
"B","c1",528,3,1
"B","c1",560,3,1
"B","c1",521,3,1
"B","c1",535,3,1
"B","c1",591,3,1
"B","c1",463,3,1
"B","c1",508,3,1
"B","g5",150,7,5
"B","g2",484,7,2
"B","g2",443,7,2
"B","g2",519,7,2
"B","g2",492,7,2
"B","g2",514,7,2
"B","g2",506,7,2
"B","g2",511,7,2
"B","e4",103,5,4
"B","c1",513,3,1
"B","c1",598,3,1
"B","c1",506,3,1
"B","c1",543,3,1
"B","c1",547,3,1
"B","c1",579,3,1
"B","c1",517,3,1
"B","c1",499,3,1
"B","c1",488,3,1
"B","c1",570,3,1
"B","c1",422,3,1
"B","c1",450,3,1
"B","b5",552,2,5
"B","b5",440,2,5
"B","b5",488,2,5
"B","b5",485,2,5
"B","b5",417,2,5
"B","b5",492,2,5
"B","b5",500,2,5
"B","b5",490,2,5
"B","b5",323,2,5
"B","b5",477,2,5
"B","b5",543,2,5
"B","b5",401,2,5
"B","c1",462,3,1
"B","c1",461,3,1
"B","c1",454,3,1
"B","c1",414,3,1
"B","c1",412,3,1
"B","c1",551,3,1
"B","c1",302,3,1
"B","c1",98,3,1
"B","c1",501,3,1
"B","c1",454,3,1
"B","c1",428,3,1
"B","c1",579,3,1
"B","c1",570,3,1
"B","c1",534,3,1
"B","c1",541,3,1
"B","c1",1,3,1
"B","c1",513,3,1
"B","c1",545,3,1
"B","c1",529,3,1
"B","c1",566,3,1
"B","c1",513,3,1
"B","c1",561,3,1
"B","c1",531,3,1
"B","c1",561,3,1
"B","c1",562,3,1
"B","c1",547,3,1
"B","c1",531,3,1
"B","c1",552,3,1
"B","c1",535,3,1
"B","c1",543,3,1
"B","c1",545,3,1
"B","c1",517,3,1
"B","c1",543,3,1
"B","c1",550,3,1
"B","c1",550,3,1
"B","c1",564,3,1
"B","c1",511,3,1
"B","c1",550,3,1
"B","c1",545,3,1
"B","c1",549,3,1
"B","c1",599,3,1
"B","c1",560,3,1
"B","c1",726,3,1
"B","c1",493,3,1
"B","c1",568,3,1
"B","c1",240,3,1
"B","c1",588,3,1
"B","c1",624,3,1
"B","c1",592,3,1
"B","c1",1068,3,1
"B","c1",740,3,1
"B","c1",534,3,1
"B","c1",483,3,1
